1,0.532079
2,0.351219
3,0.240249
4,0.193488
5,0.147573
6,0.133092
7,0.0904766
8,0.0942053
9,0.0553483
10,0.0617063
11,0.0720741
12,0.0484418
13,0.030078
14,0.0150878
