1,0.627604
2,0.396203
3,0.223664
4,0.18594
5,0.110904
6,0.0678671
7,0.0457965
8,0.0377799
9,0.0393395
10,0.0318528
11,0.00965906
12,-0.0119204
13,-0.0174811
14,-0.00527314
