1,0.639092
2,0.428483
3,0.262401
4,0.2452
5,0.173914
6,0.125486
7,0.0560444
8,0.0417701
9,0.028386
10,0.0533928
11,0.036697
12,0.0330732
13,-0.017027
14,0.0159717
