1,0.63435
2,0.465914
3,0.334503
4,0.279824
5,0.19809
6,0.204557
7,0.122273
8,0.105926
9,0.10169
10,0.0538716
11,0.0574384
12,0.048275
13,0.045859
14,0.0359664
