1,0.63745
2,0.43539
3,0.311242
4,0.233804
5,0.173233
6,0.131303
7,0.141555
8,0.0835666
9,0.103547
10,0.0902838
11,0.0796943
12,0.0641289
13,0.0505239
14,0.0370877
