1,0.593875
2,0.442495
3,0.322791
4,0.204885
5,0.163199
6,0.135946
7,0.118865
8,0.0927581
9,0.0872679
10,0.0705971
11,0.0463154
12,0.0281288
13,0.0563639
14,0.0394913
