1,0.833487
2,0.626017
3,0.53587
4,0.440897
5,0.303513
6,0.237744
7,0.298991
8,0.108583
9,0.281247
10,0.089433
11,0.10143
12,0.0740076
13,0.0450905
14,0.202905
