1,0.420998
2,0.249153
3,0.140849
4,0.112298
5,0.0820683
6,0.0332794
7,0.0115969
8,0.0402174
9,0.019114
10,-0.00834971
11,0.0284645
12,0.0142261
13,-0.00682666
14,0.0144638
