1,0.791117
2,0.6229
3,0.487283
4,0.411993
5,0.316363
6,0.28209
7,0.203441
8,0.195887
9,0.151289
10,0.152786
11,0.110159
12,0.0718765
13,0.0939311
14,0.0284018
