1,0.728459
2,0.599975
3,0.43653
4,0.419649
5,0.359671
6,0.300706
7,0.358582
8,0.199354
9,0.150025
10,0.0768793
11,0.0234682
12,0.0501432
13,0.0793555
14,0.0693623
