1,0.653229
2,0.449163
3,0.294779
4,0.247726
5,0.173736
6,0.113685
7,0.0696349
8,0.0599802
9,0.0516944
10,0.043893
11,0.0138297
12,0.0331356
13,0.0584501
14,0.00152491
