nom_instance,nbr_machine,nbr_job,borne_inférieur,ecart_type,optimum_connu,optimum_global,voisinage,fitness,rugosité,rugosité_sans_neutre,rugosité_sans_plateau,taux_neutre,descente,resultat_min,resultat_moyen,resultat_max,nbr_pas_min,nbr_pas_moyen,nbr_pas_max,freq_optimum_glob,freq_borne_inf
Gp08-05,8,8,1000,199.09,1,1218,swap+insert,giffler,4.25023,1.56924,1.59487,0.5822,SHC,1219,1261.72,1408,6,17.11,29,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert,giffler,4.25023,1.56924,1.59487,0.5822,SHC_with_budget,1218,1222.5,1245,3427,6297.91,10504,0.04,0
Gp08-05,8,8,1000,199.09,1,1218,swap_critic,giffler,3.61702,1.54288,1.37446,0.4726,SHC,1220,1287.48,1478,1,13.55,35,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap_critic,giffler,3.61702,1.54288,1.37446,0.4726,SHC_with_budget,1218,1225.9,1359,32,2057.55,7186,0.04,0
Gp08-05,8,8,1000,199.09,1,1218,insert_critic,giffler,4.1861,1.8697,1.77917,0.6381,SHC,1228,1355.59,1563,2,10.4,25,0,0
Gp08-05,8,8,1000,199.09,1,1218,insert_critic,giffler,4.1861,1.8697,1.77917,0.6381,SHC_with_budget,1222,1316.69,1596,22,1861.14,5143,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert_critic,giffler,4.66858,1.60512,1.59563,0.5697,SHC,1219,1290.65,1504,2,14.53,35,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert_critic,giffler,4.66858,1.60512,1.59563,0.5697,SHC_with_budget,1218,1226.77,1381,72,2751.81,7845,0.06,0
Gp08-05,8,8,1000,199.09,1,1218,swap,FIFO-simple,3.28614,1.12319,0.953846,0.6183,SHC,1227,1370.83,1493,5,16.07,36,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap,FIFO-simple,3.28614,1.12319,0.953846,0.6183,SHC_with_budget,1218,1247.86,1381,3007,5781.55,11736,0.03,0
Gp08-05,8,8,1000,199.09,1,1218,insert,FIFO-simple,5.49925,1.22096,1.75537,0.7579,SHC,1225,1415.65,1600,3,12.55,36,0,0
Gp08-05,8,8,1000,199.09,1,1218,insert,FIFO-simple,5.49925,1.22096,1.75537,0.7579,SHC_with_budget,1218,1244.41,1338,4532,8039.13,15119,0.01,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert,FIFO-simple,4.09748,1.09509,1.07667,0.7133,SHC,1220,1354.42,1577,5,18.46,41,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert,FIFO-simple,4.09748,1.09509,1.07667,0.7133,SHC_with_budget,1218,1253.64,1338,3785,6846.66,12224,0.02,0
Gp08-05,8,8,1000,199.09,1,1218,swap_critic,FIFO-simple,3.23955,1.3522,0.857959,0.6216,SHC,1511,1829.87,2205,1,1,1,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap_critic,FIFO-simple,3.23955,1.3522,0.857959,0.6216,SHC_with_budget,1463,1850.87,2336,1,1,1,0,0
Gp08-05,8,8,1000,199.09,1,1218,insert_critic,FIFO-simple,5.74833,1.43485,0.970928,0.7579,SHC,1535,1836.44,2359,1,1,1,0,0
Gp08-05,8,8,1000,199.09,1,1218,insert_critic,FIFO-simple,5.74833,1.43485,0.970928,0.7579,SHC_with_budget,1587,1850.61,2309,1,1,1,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert_critic,FIFO-simple,4.6594,1.10124,1.19298,0.7231,SHC,1485,1873.8,2451,1,1,1,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert_critic,FIFO-simple,4.6594,1.10124,1.19298,0.7231,SHC_with_budget,1553,1849.5,2318,1,1,1,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap,FIFO-critique,7.89296,4.98697,4.90519,0.3774,SHC,1235,1468.15,1845,24,60.62,130,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap,FIFO-critique,7.89296,4.98697,4.90519,0.3774,SHC_with_budget,1219,1338.88,1482,1948,3175.13,5967,0,0
Gp08-05,8,8,1000,199.09,1,1218,insert,FIFO-critique,12.3816,5.59035,7.32645,0.5925,SHC,1338,1574.18,1970,21,49.7,84,0,0
Gp08-05,8,8,1000,199.09,1,1218,insert,FIFO-critique,12.3816,5.59035,7.32645,0.5925,SHC_with_budget,1218,1335.51,1577,3263,4901.2,11068,0.02,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert,FIFO-critique,12.5388,7.73856,6.02787,0.5238,SHC,1232,1470.66,1824,23,64.4,123,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert,FIFO-critique,12.5388,7.73856,6.02787,0.5238,SHC_with_budget,1219,1309.67,1478,2567,4271.7,7478,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap_critic,FIFO-critique,8.08644,4.46864,5.37565,0.3944,SHC,1220,1484.27,1841,32,59.83,102,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap_critic,FIFO-critique,8.08644,4.46864,5.37565,0.3944,SHC_with_budget,1223,1434.8,1709,48,117.16,399,0,0
Gp08-05,8,8,1000,199.09,1,1218,insert_critic,FIFO-critique,12.3945,5.00901,6.24484,0.6005,SHC,1294,1597.62,2074,10,49.56,102,0,0
Gp08-05,8,8,1000,199.09,1,1218,insert_critic,FIFO-critique,12.3945,5.00901,6.24484,0.6005,SHC_with_budget,1230,1438.21,1830,27,109.63,466,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert_critic,FIFO-critique,18.1147,3.89864,6.44462,0.5162,SHC,1250,1460.77,1966,29,62.38,109,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert_critic,FIFO-critique,18.1147,3.89864,6.44462,0.5162,SHC_with_budget,1219,1442.76,1693,26,108.17,406,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap,best,4.27146,0.836102,0.718675,0.73,SHC,1218,1221.39,1232,1,6.98,14,0.01,0
Gp08-05,8,8,1000,199.09,1,1218,swap,best,4.27146,0.836102,0.718675,0.73,SHC_with_budget,1218,1219.47,1221,3857,6359.57,12134,0.02,0
Gp08-05,8,8,1000,199.09,1,1218,insert,best,4.96246,0.587038,1.00755,0.8223,SHC,1219,1224.17,1241,1,6.1,14,0,0
Gp08-05,8,8,1000,199.09,1,1218,insert,best,4.96246,0.587038,1.00755,0.8223,SHC_with_budget,1218,1219.6,1221,5238,7499.14,15022,0.01,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert,best,8.09411,0.686612,0.964721,0.7935,SHC,1219,1221.57,1230,1,7.45,19,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap+insert,best,8.09411,0.686612,0.964721,0.7935,SHC_with_budget,1219,1219.56,1221,4983,7081.07,12789,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap_critic,best,4.35523,0.889808,0.772982,0.7374,SHC,1219,1224.87,1245,1,6.05,17,0,0
Gp08-05,8,8,1000,199.09,1,1218,swap_critic,best,4.35523,0.889808,0.772982,0.7374,SHC_with_budget,1219,1219.27,1221,2347,5395.24,10337,0,0
Gp08-05,8,8,1000,199.09,1,1218,insert_critic,best,8.56438,0.705839,0.755861,0.8261,SHC,1220,1237.9,1495,1,4.51,11,0,0
Gp08-05,8,8,1000,199.09,1,1218,insert_critic,best,8.56438,0.705839,0.755861,0.8261,SHC_with_budget,1219,1233.63,1317,1398,4522.55,9743,0,0
