nom_instance,nbr_machine,nbr_job,borne_inférieur,ecart_type,optimum_connu,optimum_global,voisinage,fitness,rugosité,rugosité_sans_neutre,rugosité_sans_plateau,taux_neutre,descente,resultat_min,resultat_moyen,resultat_max,nbr_pas_min,nbr_pas_moyen,nbr_pas_max,freq_optimum_glob,freq_borne_inf
Gp10-04,10,10,1000,151.154,1,1077,swap,nd,4.43561,0.620248,0.538328,0.7366,SHC,1100,1123.09,1164,4,9.76,23,0,0
Gp10-04,10,10,1000,151.154,1,1077,swap,nd,4.43561,0.620248,0.538328,0.7366,SHC_with_budget,1090,1101.95,1131,7244,15079.1,30194,0,0
Gp10-04,10,10,1000,151.154,1,1077,insert,nd,6.34369,0.689061,0.484865,0.8353,SHC,1098,1134.03,1200,1,7.79,16,0,0
Gp10-04,10,10,1000,151.154,1,1077,insert,nd,6.34369,0.689061,0.484865,0.8353,SHC_with_budget,1090,1104.11,1133,8471,16115.5,32270,0,0
Gp10-04,10,10,1000,151.154,1,1077,swap+insert,nd,4.30776,0.642857,0.600977,0.8064,SHC,1098,1121.39,1162,2,9.72,17,0,0
Gp10-04,10,10,1000,151.154,1,1077,swap+insert,nd,4.30776,0.642857,0.600977,0.8064,SHC_with_budget,1090,1103.11,1139,8314,16261.4,33011,0,0
Gp10-04,10,10,1000,151.154,1,1077,swap_critic,nd,3.79544,0.355367,0.573939,0.7376,SHC,1100,1134.33,1191,2,8.41,18,0,0
Gp10-04,10,10,1000,151.154,1,1077,swap_critic,nd,3.79544,0.355367,0.573939,0.7376,SHC_with_budget,1090,1102.88,1135,6185,11441.7,20022,0,0
Gp10-04,10,10,1000,151.154,1,1077,insert_critic,nd,6.73967,0.741284,0.533909,0.8367,SHC,1115,1169.66,1243,1,5.08,12,0,0
