nom_instance,nbr_machine,nbr_job,borne_inférieur,ecart_type,optimum_connu,optimum_global,voisinage,fitness,rugosité,rugosité_sans_neutre,rugosité_sans_plateau,taux_neutre,descente,resultat_min,resultat_moyen,resultat_max,nbr_pas_min,nbr_pas_moyen,nbr_pas_max,freq_optimum_glob,freq_borne_inf
Gp10-02,10,10,1000,158.388,1,1097,swap,nd,4.30456,0.641924,0.683444,0.7412,SHC,1120,1147.08,1179,3,11.15,23,0,0
Gp10-02,10,10,1000,158.388,1,1097,swap,nd,4.30456,0.641924,0.683444,0.7412,SHC_with_budget,1102,1123.2,1155,7445,13997.7,29490,0,0
Gp10-02,10,10,1000,158.388,1,1097,insert,nd,7.46092,0.736889,0.639543,0.837,SHC,1122,1158.81,1234,1,7.93,20,0,0
Gp10-02,10,10,1000,158.388,1,1097,insert,nd,7.46092,0.736889,0.639543,0.837,SHC_with_budget,1102,1127.22,1173,8551,17006.2,36288,0,0
Gp10-02,10,10,1000,158.388,1,1097,swap+insert,nd,7.38371,0.748481,0.595338,0.8043,SHC,1112,1145.79,1180,2,10.57,22,0,0
Gp10-02,10,10,1000,158.388,1,1097,swap+insert,nd,7.38371,0.748481,0.595338,0.8043,SHC_with_budget,1101,1125.64,1160,8723,15742.6,32861,0,0
Gp10-02,10,10,1000,158.388,1,1097,swap_critic,nd,4.48159,0.639463,0.545252,0.7542,SHC,1121,1162.34,1227,3,8.33,24,0,0
Gp10-02,10,10,1000,158.388,1,1097,swap_critic,nd,4.48159,0.639463,0.545252,0.7542,SHC_with_budget,1113,1125.88,1173,5792,11663.8,24353,0,0
Gp10-02,10,10,1000,158.388,1,1097,insert_critic,nd,5.07071,0.740973,0.762738,0.8398,SHC,1122,1194.46,1282,1,5.78,15,0,0
