nom_instance,nbr_machine,nbr_job,borne_inférieur,ecart_type,optimum_connu,optimum_global,voisinage,fitness,rugosité,rugosité_sans_neutre,rugosité_sans_plateau,taux_neutre,descente,resultat_min,resultat_moyen,resultat_max,nbr_pas_min,nbr_pas_moyen,nbr_pas_max,freq_optimum_glob,freq_borne_inf
Gp09-07,9,9,1000,159.102,1,1090,swap,nd,4.01188,0.66338,0.752793,0.7289,SHC,1119,1134.36,1177,3,9.5,20,0,0
Gp09-07,9,9,1000,159.102,1,1090,swap,nd,4.01188,0.66338,0.752793,0.7289,SHC_with_budget,1118,1124.84,1136,6157,10147.9,17295,0,0
Gp09-07,9,9,1000,159.102,1,1090,insert,nd,6.42759,0.753063,0.856025,0.8283,SHC,1119,1146.6,1193,1,6.84,15,0,0
Gp09-07,9,9,1000,159.102,1,1090,insert,nd,6.42759,0.753063,0.856025,0.8283,SHC_with_budget,1118,1126.34,1149,6726,11353,21603,0,0
Gp09-07,9,9,1000,159.102,1,1090,swap+insert,nd,5.87891,0.678107,0.718577,0.8039,SHC,1119,1138.25,1190,3,8.66,17,0,0
Gp09-07,9,9,1000,159.102,1,1090,swap+insert,nd,5.87891,0.678107,0.718577,0.8039,SHC_with_budget,1117,1126.46,1156,6498,10967.1,24498,0,0
Gp09-07,9,9,1000,159.102,1,1090,swap_critic,nd,5.49731,0.685258,0.721183,0.7432,SHC,1121,1151.59,1199,1,7.7,16,0,0
Gp09-07,9,9,1000,159.102,1,1090,swap_critic,nd,5.49731,0.685258,0.721183,0.7432,SHC_with_budget,1115,1125.28,1145,4310,7822.11,18571,0,0
Gp09-07,9,9,1000,159.102,1,1090,insert_critic,nd,10.4514,0.85873,0.952498,0.8372,SHC,1129,1178.01,1252,1,4.61,14,0,0
Gp09-07,9,9,1000,159.102,1,1090,insert_critic,nd,10.4514,0.85873,0.952498,0.8372,SHC_with_budget,1126,1170.31,1242,1401,5968.04,9025,0,0
Gp09-07,9,9,1000,159.102,1,1090,swap+insert_critic,nd,6.15337,0.745675,0.609653,0.7995,SHC,1124,1152.57,1212,1,7.1,18,0,0
