nom_instance,nbr_machine,nbr_job,borne_inférieur,ecart_type,optimum_connu,optimum_global,voisinage,fitness,rugosité,rugosité_sans_neutre,rugosité_sans_plateau,taux_neutre,descente,resultat_min,resultat_moyen,resultat_max,nbr_pas_min,nbr_pas_moyen,nbr_pas_max,freq_optimum_glob,freq_borne_inf
Gp08-07,8,8,1000,179.754,1,1126,swap+insert_critic,FIFO-critique,14.2946,7.51871,5.06658,0.5168,SHC,1235,1433.91,1681,33,64.38,111,0,0
Gp08-07,8,8,1000,179.754,1,1126,swap+insert_critic,FIFO-critique,14.2946,7.51871,5.06658,0.5168,SHC_with_budget,1226,1395.58,1624,32,91.06,262,0,0
Gp08-07,8,8,1000,179.754,1,1126,swap,best,3.15962,0.846919,0.649782,0.7253,SHC,1161,1184.78,1279,1,8.53,19,0,0
Gp08-07,8,8,1000,179.754,1,1126,swap,best,3.15962,0.846919,0.649782,0.7253,SHC_with_budget,1151,1166.14,1186,4654,7364,14782,0,0
Gp08-07,8,8,1000,179.754,1,1126,insert,best,9.56879,0.803744,0.898362,0.8243,SHC,1162,1193.7,1279,2,7.18,16,0,0
Gp08-07,8,8,1000,179.754,1,1126,insert,best,9.56879,0.803744,0.898362,0.8243,SHC_with_budget,1151,1169.43,1204,5059,9050.76,20250,0,0
Gp08-07,8,8,1000,179.754,1,1126,swap+insert,best,4.6571,0.86806,0.68318,0.7974,SHC,1163,1180.92,1232,3,8.87,19,0,0
Gp08-07,8,8,1000,179.754,1,1126,swap+insert,best,4.6571,0.86806,0.68318,0.7974,SHC_with_budget,1151,1167.58,1202,5032,9137.15,21687,0,0
Gp08-07,8,8,1000,179.754,1,1126,swap_critic,best,5.65368,0.74466,0.841435,0.7317,SHC,1159,1211.31,1291,1,6.67,19,0,0
Gp08-07,8,8,1000,179.754,1,1126,swap_critic,best,5.65368,0.74466,0.841435,0.7317,SHC_with_budget,1151,1165.45,1189,962,6096.87,14399,0,0
Gp08-07,8,8,1000,179.754,1,1126,insert_critic,best,9.76313,0.878951,0.782734,0.8267,SHC,1178,1259.55,1398,1,4.79,14,0,0
