nom_instance,nbr_machine,nbr_job,borne_inférieur,ecart_type,optimum_connu,optimum_global,voisinage,fitness,rugosité,rugosité_sans_neutre,rugosité_sans_plateau,taux_neutre,descente,resultat_min,resultat_moyen,resultat_max,nbr_pas_min,nbr_pas_moyen,nbr_pas_max,freq_optimum_glob,freq_borne_inf
Gp08-09,8,8,1000,193.864,1,1114,swap,FIFO-critique,8.32031,4.04813,5.59234,0.3881,SHC_with_budget,1121,1315.93,1527,1752,3037.2,6088,0,0
Gp08-09,8,8,1000,193.864,1,1114,insert,FIFO-critique,17.1282,5.29078,6.02788,0.5884,SHC,1216,1533.57,2298,17,53.76,106,0,0
Gp08-09,8,8,1000,193.864,1,1114,insert,FIFO-critique,17.1282,5.29078,6.02788,0.5884,SHC_with_budget,1120,1299.8,1527,2987,4732.03,9841,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap+insert,FIFO-critique,14.4436,6.43224,8.37675,0.5361,SHC,1151,1448.19,1699,30,62.78,118,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap+insert,FIFO-critique,14.4436,6.43224,8.37675,0.5361,SHC_with_budget,1132,1308.24,1527,2457,4064.31,8982,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap_critic,FIFO-critique,8.02469,5.35959,4.99325,0.3928,SHC,1217,1455.77,1740,29,61.02,99,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap_critic,FIFO-critique,8.02469,5.35959,4.99325,0.3928,SHC_with_budget,1197,1446.91,1697,38,107.96,337,0,0
Gp08-09,8,8,1000,193.864,1,1114,insert_critic,FIFO-critique,14.8634,6.21257,5.92955,0.5949,SHC,1246,1589.2,2439,16,48.01,81,0,0
Gp08-09,8,8,1000,193.864,1,1114,insert_critic,FIFO-critique,14.8634,6.21257,5.92955,0.5949,SHC_with_budget,1156,1454.46,1697,34,108.89,719,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap+insert_critic,FIFO-critique,14.5178,5.55169,8.37535,0.5604,SHC,1167,1473.68,1836,26,61.48,119,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap+insert_critic,FIFO-critique,14.5178,5.55169,8.37535,0.5604,SHC_with_budget,1201,1430.29,1696,40,104.49,374,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap,best,5.89314,0.718042,0.853416,0.7276,SHC,1132,1144.9,1195,1,8.61,18,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap,best,5.89314,0.718042,0.853416,0.7276,SHC_with_budget,1132,1133,1150,4522,7407.26,14020,0,0
Gp08-09,8,8,1000,193.864,1,1114,insert,best,8.00986,1.01795,0.650813,0.8144,SHC,1132,1155.12,1200,2,7.08,16,0,0
Gp08-09,8,8,1000,193.864,1,1114,insert,best,8.00986,1.01795,0.650813,0.8144,SHC_with_budget,1132,1136.67,1160,5322,8603.82,17941,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap+insert,best,4.93067,0.884927,0.79541,0.7806,SHC,1132,1145.59,1179,2,8.25,18,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap+insert,best,4.93067,0.884927,0.79541,0.7806,SHC_with_budget,1132,1133.98,1149,4943,8106.84,14368,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap_critic,best,2.84235,0.82962,0.817119,0.7217,SHC,1133,1157.9,1233,2,6.52,18,0,0
Gp08-09,8,8,1000,193.864,1,1114,swap_critic,best,2.84235,0.82962,0.817119,0.7217,SHC_with_budget,1122,1133.44,1149,3377,5999.87,12415,0,0
Gp08-09,8,8,1000,193.864,1,1114,insert_critic,best,5.75335,0.856652,0.819294,0.8082,SHC,1133,1188.95,1298,1,4.85,12,0,0
