nom_instance,nbr_machine,nbr_job,borne_inférieur,ecart_type,optimum_connu,optimum_global,voisinage,fitness,rugosité,rugosité_sans_neutre,rugosité_sans_plateau,taux_neutre,descente,resultat_min,resultat_moyen,resultat_max,nbr_pas_min,nbr_pas_moyen,nbr_pas_max,freq_optimum_glob,freq_borne_inf
Gp10-08,10,10,1000,153.021,1,1093,swap,nd,3.12502,0.517517,0.615496,0.7357,SHC,1100,1139.06,1184,3,10.7,23,0,0
Gp10-08,10,10,1000,153.021,1,1093,swap,nd,3.12502,0.517517,0.615496,0.7357,SHC_with_budget,1100,1119.74,1144,7552,12917.2,27838,0,0
Gp10-08,10,10,1000,153.021,1,1093,insert,nd,5.10865,0.536571,0.687014,0.8327,SHC,1105,1150.81,1196,3,9.19,23,0,0
Gp10-08,10,10,1000,153.021,1,1093,insert,nd,5.10865,0.536571,0.687014,0.8327,SHC_with_budget,1099,1121.24,1163,8690,16147.5,45864,0,0
Gp10-08,10,10,1000,153.021,1,1093,swap+insert,nd,5.17082,0.715998,0.611133,0.7998,SHC,1105,1137.84,1176,3,11.09,22,0,0
Gp10-08,10,10,1000,153.021,1,1093,swap+insert,nd,5.17082,0.715998,0.611133,0.7998,SHC_with_budget,1100,1121.66,1165,8184,15258.7,27756,0,0
Gp10-08,10,10,1000,153.021,1,1093,swap_critic,nd,3.6001,0.645256,0.559561,0.7468,SHC,1115,1159.69,1209,2,8.34,19,0,0
Gp10-08,10,10,1000,153.021,1,1093,swap_critic,nd,3.6001,0.645256,0.559561,0.7468,SHC_with_budget,1099,1119.7,1148,5398,11300.5,27012,0,0
Gp10-08,10,10,1000,153.021,1,1093,insert_critic,nd,9.03567,0.75439,0.4927,0.8296,SHC,1126,1189.56,1274,1,4.85,12,0,0
