nom_instance,nbr_machine,nbr_job,borne_inférieur,ecart_type,optimum_connu,optimum_global,voisinage,fitness,rugosité,rugosité_sans_neutre,rugosité_sans_plateau,taux_neutre,descente,resultat_min,resultat_moyen,resultat_max,nbr_pas_min,nbr_pas_moyen,nbr_pas_max,freq_optimum_glob,freq_borne_inf
Gp08-10,8,8,1000,186.933,1,1161,swap,giffler,2.71481,1.33907,1.44309,0.4552,SHC_with_budget,1161,1184.65,1240,2692,5571.86,14435,0.02,0
Gp08-10,8,8,1000,186.933,1,1161,insert,giffler,4.92817,1.30143,1.42868,0.6259,SHC,1167,1292.33,1459,3,12.74,30,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert,giffler,4.92817,1.30143,1.42868,0.6259,SHC_with_budget,1162,1187.12,1213,4303,8131.22,19737,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert,giffler,4.80557,1.54185,2.07255,0.5763,SHC,1181,1246.97,1403,6,16.06,31,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert,giffler,4.80557,1.54185,2.07255,0.5763,SHC_with_budget,1164,1186.42,1215,3979,7112.54,15079,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap_critic,giffler,3.48431,1.76556,1.43761,0.4501,SHC,1176,1273.68,1468,4,14.79,38,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap_critic,giffler,3.48431,1.76556,1.43761,0.4501,SHC_with_budget,1161,1194.71,1348,46,2352.27,5107,0.01,0
Gp08-10,8,8,1000,186.933,1,1161,insert_critic,giffler,4.8077,1.4967,1.5835,0.6197,SHC,1188,1347.1,1580,2,10.31,27,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert_critic,giffler,4.8077,1.4967,1.5835,0.6197,SHC_with_budget,1177,1282.07,1587,35,2156.54,5557,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert_critic,giffler,4.09569,1.56774,1.39371,0.5757,SHC,1179,1268.62,1464,4,15.44,40,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert_critic,giffler,4.09569,1.56774,1.39371,0.5757,SHC_with_budget,1161,1198.95,1443,25,3129.31,7595,0.01,0
Gp08-10,8,8,1000,186.933,1,1161,swap,FIFO-simple,3.21602,0.973399,0.958514,0.6187,SHC,1187,1342.78,1548,5,17.01,40,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap,FIFO-simple,3.21602,0.973399,0.958514,0.6187,SHC_with_budget,1161,1217.41,1348,2695,5485.5,10308,0.01,0
Gp08-10,8,8,1000,186.933,1,1161,insert,FIFO-simple,5.15117,1.06527,1.11803,0.7545,SHC,1203,1406.17,1631,2,13.13,36,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert,FIFO-simple,5.15117,1.06527,1.11803,0.7545,SHC_with_budget,1161,1222.4,1443,4340,8614.07,18226,0.01,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert,FIFO-simple,4.91913,1.13148,1.21349,0.7202,SHC,1191,1332.8,1556,6,17.31,39,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert,FIFO-simple,4.91913,1.13148,1.21349,0.7202,SHC_with_budget,1176,1216.39,1348,3628,7359.75,15289,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap_critic,FIFO-simple,3.06069,0.871994,1.10313,0.6193,SHC,1500,1816,2175,1,1,1,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap_critic,FIFO-simple,3.06069,0.871994,1.10313,0.6193,SHC_with_budget,1456,1835.13,2201,1,1,1,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert_critic,FIFO-simple,7.20677,1.41687,0.897246,0.7645,SHC,1516,1848.96,2410,1,1,1,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert_critic,FIFO-simple,7.20677,1.41687,0.897246,0.7645,SHC_with_budget,1514,1853.85,2437,1,1,1,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert_critic,FIFO-simple,5.35217,0.98149,1.07368,0.7155,SHC,1475,1807.1,2318,1,1,1,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert_critic,FIFO-simple,5.35217,0.98149,1.07368,0.7155,SHC_with_budget,1446,1851.5,2427,1,1,1,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap,FIFO-critique,10.5822,5.06847,5.49417,0.3792,SHC,1224,1430,1796,27,65.2,123,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap,FIFO-critique,10.5822,5.06847,5.49417,0.3792,SHC_with_budget,1179,1296.98,1445,1697,3166.71,6166,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert,FIFO-critique,18.3714,6.61446,6.18702,0.5936,SHC,1289,1581.12,2076,12,47.51,85,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert,FIFO-critique,18.3714,6.61446,6.18702,0.5936,SHC_with_budget,1164,1292.7,1468,3002,4679.4,10632,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert,FIFO-critique,11.5602,6.73613,4.69349,0.5486,SHC,1223,1442.57,1842,20,65.27,121,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert,FIFO-critique,11.5602,6.73613,4.69349,0.5486,SHC_with_budget,1176,1284.96,1582,2651,4218.72,7522,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap_critic,FIFO-critique,8.13956,5.30836,4.25583,0.381,SHC,1219,1430.25,1695,31,65.96,115,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap_critic,FIFO-critique,8.13956,5.30836,4.25583,0.381,SHC_with_budget,1193,1379.08,1638,55,115.92,441,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert_critic,FIFO-critique,17.3999,6.34365,7.41146,0.589,SHC,1251,1536.7,2038,17,51.77,90,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert_critic,FIFO-critique,17.3999,6.34365,7.41146,0.589,SHC_with_budget,1194,1431.28,1795,41,102.88,433,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert_critic,FIFO-critique,11.1011,5.4205,4.92854,0.5199,SHC,1221,1441.34,1675,32,65.23,124,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert_critic,FIFO-critique,11.1011,5.4205,4.92854,0.5199,SHC_with_budget,1202,1415.42,1667,29,99.6,436,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap,best,3.4256,0.638098,0.606441,0.7386,SHC,1162,1175.5,1196,2,7.78,16,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap,best,3.4256,0.638098,0.606441,0.7386,SHC_with_budget,1162,1164.44,1177,4771,7752.14,14927,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert,best,6.92765,0.720052,0.704455,0.8243,SHC,1163,1184.4,1205,1,6.47,16,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert,best,6.92765,0.720052,0.704455,0.8243,SHC_with_budget,1162,1167.52,1187,5389,9168.87,17044,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert,best,6.80346,0.638997,0.593991,0.7937,SHC,1162,1175.4,1195,1,7.34,22,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap+insert,best,6.80346,0.638997,0.593991,0.7937,SHC_with_budget,1162,1166.07,1187,4963,8174.02,17545,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap_critic,best,4.02269,0.516768,0.806594,0.7344,SHC,1163,1183.53,1216,2,6.6,14,0,0
Gp08-10,8,8,1000,186.933,1,1161,swap_critic,best,4.02269,0.516768,0.806594,0.7344,SHC_with_budget,1162,1163.15,1177,4139,6637.3,11757,0,0
Gp08-10,8,8,1000,186.933,1,1161,insert_critic,best,9.4462,0.760381,0.731604,0.8233,SHC,1165,1202.39,1275,1,5.16,14,0,0
