nom_instance,nbr_machine,nbr_job,borne_inférieur,ecart_type,optimum_connu,optimum_global,voisinage,fitness,rugosité,rugosité_sans_neutre,rugosité_sans_plateau,taux_neutre,descente,resultat_min,resultat_moyen,resultat_max,nbr_pas_min,nbr_pas_moyen,nbr_pas_max,freq_optimum_glob,freq_borne_inf
Gp10-01,10,10,1000,147.702,1,1093,swap,nd,4.76501,0.757699,0.677537,0.7443,SHC,1112,1141.51,1171,3,10.02,21,0,0
Gp10-01,10,10,1000,147.702,1,1093,swap,nd,4.76501,0.757699,0.677537,0.7443,SHC_with_budget,1108,1127.23,1149,7135,12811.7,25202,0,0
Gp10-01,10,10,1000,147.702,1,1093,insert,nd,5.79649,0.615591,0.596881,0.8344,SHC,1121,1153.3,1211,1,8.7,17,0,0
Gp10-01,10,10,1000,147.702,1,1093,insert,nd,5.79649,0.615591,0.596881,0.8344,SHC_with_budget,1112,1129.05,1159,8471,15151.8,39891,0,0
Gp10-01,10,10,1000,147.702,1,1093,swap+insert,nd,5.68291,0.583753,0.640654,0.8075,SHC,1121,1141.4,1182,3,10.11,21,0,0
Gp10-01,10,10,1000,147.702,1,1093,swap+insert,nd,5.68291,0.583753,0.640654,0.8075,SHC_with_budget,1112,1128.15,1157,8090,14333.5,31661,0,0
Gp10-01,10,10,1000,147.702,1,1093,swap_critic,nd,4.24459,0.658795,0.753393,0.7396,SHC,1121,1154.93,1193,3,8.44,17,0,0
Gp10-01,10,10,1000,147.702,1,1093,swap_critic,nd,4.24459,0.658795,0.753393,0.7396,SHC_with_budget,1112,1126.73,1146,5802,10878,29263,0,0
Gp10-01,10,10,1000,147.702,1,1093,insert_critic,nd,6.27356,0.437799,0.58553,0.8348,SHC,1128,1187.27,1279,1,5,16,0,0
